src_port,dst_port,protocol,packet_length,packet_count,duration,window_size,ack_count,syn_count,rst_count,psh_count,urg_count,fin_count,flow_rate,bytes_in,bytes_out,attack_type
63033,62889,17,85.37079640056545,21,4.4135711513958755,822,1,37,8,0,0,0,722.3233094239841,24.516916448802057,28.20319936974964,Probe
44992,21359,6,95.90374508663788,28,14.323649009514224,1550,0,61,8,0,1,0,639.8241102341746,39.99288945067704,21.012772353385202,Probe
30804,22121,6,20.419249420744606,23,20.56270957683519,1634,1,54,12,0,0,0,445.7452338952327,55.2072637227542,29.81747394235652,Probe
56691,55273,17,26.27871158163225,27,36.11715570486174,1370,1,51,10,0,0,0,780.3197887752062,33.58367902191472,26.352454330294762,Probe
42664,22493,17,52.77297132394233,17,14.745995339557739,868,0,51,9,0,0,0,314.10008745773507,29.782133155377053,24.94342357262375,Probe
31180,29131,6,86.84054417226227,19,22.508930186006804,1356,1,50,12,0,0,0,569.9938790195702,32.48919532027291,14.497291040348395,Probe
15851,29753,6,138.9997222630698,21,42.01431164314915,850,0,59,10,0,0,0,270.88662361215154,-4.229252644317938,32.080317426846285,Probe
13795,39290,6,108.79800905520608,20,24.178484313250788,515,0,42,9,0,0,0,721.9810821116564,69.39113067342346,20.6113431335405,Probe
37403,36927,17,60.23805586330127,21,16.635366665853926,1472,0,53,13,0,0,0,677.6327150750553,84.31802935641237,4.46142163176512,Probe
21158,7149,6,53.08041760409235,31,21.632472963575566,834,2,46,4,0,0,1,217.64328931502604,43.59343992895023,31.535924130488446,Probe
32880,16260,17,86.05744170444503,21,8.679955310678475,1452,1,49,14,0,0,1,847.1119508589165,29.109099243063312,34.47375353806833,Probe
3611,6483,17,39.59626359835033,17,5.370042279307539,1129,1,46,14,0,0,0,502.67097280085346,23.62015893221323,40.81416562811278,Probe
64207,38775,6,-0.5891925709069312,24,8.984081906959782,1255,1,52,9,0,0,0,331.2908315433431,104.68021668729975,42.855775606166446,Probe
19426,12449,17,52.92993761906665,13,14.09898339111411,1627,0,49,8,0,0,0,322.88104229637815,91.60305492520955,35.3554713577669,Probe
11635,26222,17,72.20424567832272,19,12.864511183164538,818,1,39,11,0,0,0,763.4317851679101,26.071280014257212,32.65518952526393,Probe
57972,60472,17,69.59922250150744,14,34.95068568833815,1641,0,49,7,0,0,0,757.570889837357,84.76319130102146,18.84549859435888,Probe
54511,12802,6,85.71347286555626,19,8.446742545861632,963,1,54,13,1,0,0,545.0156490424984,70.93417621714833,23.417605405609194,Probe
23003,20145,6,74.750514473544,24,25.155855208921064,1233,0,49,10,0,0,0,623.4787264492564,26.513804334821888,32.30944018318504,Probe
10647,31169,6,42.13908843297659,20,23.009642373814444,1279,0,51,7,0,0,0,378.7258851481118,91.43657611511638,38.044356289308986,Probe
54376,3425,6,64.81192997981587,18,13.32632299252453,1573,0,45,8,0,0,0,358.11940560068444,12.881213427369836,23.99298672162854,Probe
1750,48990,17,61.19357894154337,21,11.453004930888651,1093,1,54,11,1,0,0,431.0528914876856,46.4928085626543,20.625479082495517,Probe
44058,16306,17,51.93822937672725,21,7.716158972099054,1648,1,60,10,0,0,0,682.0979349749011,27.41709861851689,3.5236200110059883,Probe
48335,60621,6,70.39396308269173,18,6.756227593684093,1992,2,69,10,0,0,0,685.2015960340493,85.0656779716308,14.299302279044358,Probe
24714,28219,17,65.50170196902238,18,5.38681268357115,1290,4,53,7,0,0,0,327.70699588723363,16.472068036060982,25.139345284757045,Probe
29677,38066,6,89.72164766838112,20,15.377438139925225,1611,2,52,7,0,0,0,190.72947941020834,18.14737863653697,26.44052972249158,Probe
13206,11,17,111.2076669471983,29,26.951062027937393,1255,1,49,8,0,0,0,499.2127870830902,34.253046597735654,35.259963547990466,Probe
37862,65455,6,60.957262270835834,17,28.49848792447597,630,0,48,8,0,0,0,733.7905178211745,61.57073354058387,8.715127244603998,Probe
35893,37602,17,75.51161729803881,17,20.376883933856462,994,2,46,10,0,0,0,458.45440668947316,37.13371711551242,22.421843624417857,Probe
22897,31386,17,85.83768211436607,20,18.530598575860203,644,2,47,14,0,0,1,465.3687850165709,28.865050640577355,17.371109978671925,Probe
4103,36085,17,64.81307637472123,16,1.1011329244877093,528,0,51,13,0,0,0,436.3576055784918,61.20685559642499,-2.188951733096289,Probe
37997,2540,6,58.27801810224027,29,42.021424754082595,762,0,42,3,0,0,0,799.0415451759193,101.57828243053604,24.333850586278817,Probe
40459,58049,6,10.022273889556068,21,8.686405326599225,1207,0,59,12,1,0,0,885.3614542361194,50.271000674902204,28.248214512820713,Probe
12497,53903,6,56.462736613286474,28,46.74827593995351,942,3,43,11,0,0,0,471.0003704963748,20.839708689455673,47.55661719643593,Probe
15829,55205,6,50.72275920587191,16,28.656606733703413,1325,0,53,8,1,0,0,487.8496996109412,33.23424863393078,33.00448798671589,Probe
4758,55994,17,119.57196112019821,13,35.10794516783605,734,1,50,10,0,0,0,439.84751634761517,35.47197572586249,32.18067618293964,Probe
37590,21800,6,98.72540591624968,22,10.481916003862018,745,0,49,16,0,0,0,106.5138616095503,43.69728138186189,17.99055791935546,Probe
29293,45287,6,38.66267928581556,23,27.464156207314865,639,0,57,10,0,0,0,29.384108355853414,69.86872499284458,19.718699185225,Probe
14473,21870,6,107.7350339663201,25,38.332301030928015,876,2,42,9,0,0,0,647.2170746996189,69.38001377974113,44.274279890721445,Probe
28641,64661,6,28.096347679505072,22,4.533564102329322,652,4,59,8,0,0,0,755.2215195062822,108.50876946959195,14.14884910787563,Probe
48174,21388,17,25.07074830344341,20,25.135906710297945,896,3,40,11,0,0,0,526.0547978330778,50.974376895602965,3.6134326134764763,Probe
4935,20016,17,63.451098973615785,27,13.286010366726494,1052,0,52,15,0,0,0,459.5016178489699,37.51452764690444,14.0419220930531,Probe
41683,29309,17,60.45815638058208,15,9.453490964807816,1618,3,52,1,0,0,0,614.5212981511221,49.41921883369261,16.394722484487197,Probe
55005,4014,6,79.28091959319701,15,9.964951036963699,1222,1,47,15,0,0,0,676.5170099238703,39.08234257159496,22.228113588858996,Probe
40085,36237,6,12.700089331957543,19,17.17253848098075,761,1,59,6,0,0,0,576.9793771009931,4.034303505845962,21.7214345656187,Probe
61940,45955,6,88.25361607532615,19,18.025234431636832,1421,1,57,10,0,0,0,464.4453243050768,35.7942105913329,43.85108465530119,Probe
33758,44455,6,61.15020608688429,25,28.433254114341704,2040,0,38,8,0,0,0,394.9020876672819,39.04225125994598,37.52812855710708,Probe
38325,14621,17,37.494922057257284,21,1.9042310576141699,1611,0,47,16,0,0,0,337.48592310626003,40.891642753560575,20.498222270429324,Probe
7444,2290,17,52.27325312007055,19,8.078116064100884,785,1,55,17,0,0,0,378.06069719476017,43.60628216489255,5.103551074148136,Probe
36199,31364,6,-9.442150518380927,18,9.700881185737787,1777,0,44,8,0,0,0,683.1181078549557,73.60039381611551,37.42137856152996,Probe
17401,24786,17,82.555378883314,26,3.0615554603082353,968,2,42,5,0,0,0,509.31456897210523,34.009973076536305,29.703990711037992,Probe
63494,6428,6,108.25833731360683,17,14.834165991963152,1865,0,59,4,0,0,0,753.3336353385272,41.656876669767954,25.166041048079236,Probe
53045,56500,6,45.07427302037421,23,11.062612419963642,851,1,56,11,0,0,0,219.59853718486977,64.2657243654916,34.22554833870832,Probe
36517,14377,6,66.6568631909308,23,8.790367394010232,1229,0,49,10,0,0,0,243.0094041667105,30.392491506704957,47.97903718753863,Probe
46772,683,6,61.74989616807003,22,11.07300227487665,1687,0,47,12,0,0,0,541.911193411836,56.96076009188461,24.1180476565842,Probe
44794,19023,17,76.25575818153288,16,46.26634119274334,1699,2,51,10,0,0,0,773.5679664649633,69.41806789607574,47.804163929558314,Probe
38894,25123,17,108.67780837073694,24,4.677417851146736,1027,0,63,10,0,0,0,649.4263696451263,96.96982267634814,34.16373143299921,Probe
59413,25487,6,121.73513058346917,20,20.906886345531507,1746,0,50,11,0,0,0,651.4852463225385,30.024107195890352,34.02897388151095,Probe
42478,8611,6,70.85513960516381,18,14.170848662335313,595,0,53,6,0,0,0,395.3179146039875,45.40613245659517,11.048707028060553,Probe
55151,4827,6,139.1116244507126,15,13.117480331809727,1540,1,44,16,0,0,0,608.8691752678225,75.80838349386978,22.58639676071898,Probe
54730,44718,17,103.14771822119569,19,27.503676997662904,985,1,40,10,0,0,0,400.4103186695177,16.13950440477553,10.598294289457765,Probe
44963,25985,6,54.73383585787258,15,47.86216067560349,1060,3,54,12,0,0,0,345.06522102703445,58.29576622290833,4.354172068645898,Probe
43542,10663,6,100.1084233798266,11,10.649437483772537,1489,0,54,14,0,0,0,-71.95972858841981,78.24996045698083,33.76315780730303,Probe
18695,64808,17,23.53181744551867,24,10.507190532584856,904,3,35,9,0,0,0,701.0538248300178,31.589049037119523,-0.08031257581539109,Probe
34836,12356,17,90.69288610305387,21,10.766007421826968,2025,3,49,5,0,0,0,407.30640781028546,55.0951667030218,29.56673345176225,Probe
35068,41188,17,16.548203290447105,19,3.2605108904014344,1638,1,42,12,0,0,0,467.9587557609532,38.2005364566574,31.139384386820236,Probe
32519,5955,17,114.15289657918427,19,16.47704657391817,1736,1,42,7,0,0,0,925.6304318139855,114.95032409057401,28.14828720494254,Probe
64187,35379,6,108.85615923184562,26,12.050673027501674,994,2,45,14,0,0,0,680.7980058055105,44.108689346463564,38.68932885895207,Probe
28340,64634,17,59.55735381864971,20,35.78951218671198,1742,1,49,9,2,0,0,313.6938226872375,49.60636134335432,26.07670241261189,Probe
24230,49413,6,13.023173973630051,20,7.1360972764381465,933,2,57,11,0,0,0,494.0696896802895,58.10325026049249,22.78367032289566,Probe
30152,27582,17,91.76084894120815,23,14.415656832546034,1086,0,43,12,1,0,0,602.142539058272,35.96622781266017,34.02017058883255,Probe
12816,13159,6,0.2746278919387919,21,16.329778338756242,1101,3,60,7,0,0,0,217.14943863100234,85.4001222913105,27.620194767617143,Probe
59240,7484,6,71.71598562037593,12,24.38970048959237,804,1,60,10,0,0,0,359.12353372494204,48.04233163660849,18.541169680439435,Probe
24151,32414,6,91.21414411506994,11,2.2898126504457568,1923,3,59,15,0,0,0,579.5589550143213,57.9790373753877,8.343761449897066,Probe
56242,16761,17,50.95990650113656,23,5.251185528815533,650,1,48,11,1,0,0,470.85866944939596,43.0645802611164,44.18260249285736,Probe
7038,36548,17,108.43620221419218,22,2.8329676588378,929,0,47,9,0,0,0,241.13586438592125,48.611293775761915,17.2234759853863,Probe
22377,24832,17,73.58156268291455,22,35.271437781542666,1449,0,37,14,0,0,0,421.6715033206573,67.46579329298898,36.29676140620231,Probe
3536,24999,6,18.22777583713018,23,3.302243249346212,519,1,53,4,0,0,0,458.3146028238861,-7.43438249911771,37.48377817880549,Probe
27611,10569,17,13.722821733542574,21,0.29839296313543234,1347,2,46,11,0,0,0,602.8822742076403,50.65288774617122,7.852572840163045,Probe
17068,2803,17,27.956839299390936,24,7.189035208056137,1069,0,49,10,1,0,1,397.4341147094333,36.417679159787895,38.51101206846144,Probe
30292,46118,6,101.57157161855083,23,16.142172147303793,514,2,36,9,0,0,0,951.4486533373146,55.504676012652745,16.00976044381783,Probe
48192,21750,6,70.33752958831003,21,4.178111732702802,1656,1,62,10,0,0,0,434.587747033868,27.353895015191767,30.430582964636194,Probe
31151,30246,17,65.39224331519446,22,5.894562929256035,1362,0,52,7,1,0,1,426.6950649064787,79.40249620756259,24.26527461685337,Probe
55327,21549,6,63.77102629204564,18,17.082047028902856,998,1,61,7,0,0,0,521.9922341503074,24.65610804666733,9.60456874863695,Probe
43104,41314,6,67.58214353360314,19,12.663023692684519,1097,1,62,12,0,0,0,344.09808884444453,76.38114416430234,39.303195576657544,Probe
29725,36433,6,75.47722758654413,20,8.083124422192075,1020,1,58,8,0,0,1,571.2223243559359,85.8346173836432,29.03857968599907,Probe
2890,6238,17,58.03071334500951,15,15.612790754355398,571,1,46,7,0,0,0,602.048806467882,51.959197864102286,18.556115957233537,Probe
12431,39419,6,56.757052971590525,16,3.1058616490374322,1140,0,48,13,1,0,2,558.9137452463916,57.37621021504757,34.44672977730131,Probe
56406,55322,17,31.03378696086522,25,1.048135373796731,950,1,48,10,0,0,1,681.6723373265453,94.42338516804531,30.774412884100123,Probe
23795,26272,17,97.39290648485422,23,8.435297144719089,916,1,56,6,0,0,0,689.327277159075,61.01611398822638,18.44503967064535,Probe
6010,14508,6,28.236877673252636,19,2.194815772861876,791,0,42,7,1,0,0,338.81424649824737,55.19640644760301,20.19717763301137,Probe
53723,41162,17,75.3558525261475,11,13.119823255894012,866,1,54,12,0,0,0,481.91713009587664,57.23343527367874,25.309031641653622,Probe
51713,30961,6,92.17631370918456,20,0.7854273795713164,1938,1,49,11,0,0,0,672.4767803567755,3.6316055300061123,24.693237782872956,Probe
16835,33241,17,55.2505459190688,27,19.639168371370918,1583,0,60,12,1,0,0,565.736198215325,33.11053294563411,38.34904908617777,Probe
60243,25209,17,86.29637667292997,21,7.537659706481327,1257,1,44,11,0,0,0,410.3844488555886,91.11012655185831,4.114843779908295,Probe
6224,28147,6,54.59202674813351,18,9.9473651363112,1463,1,35,7,0,0,0,2.2157404201389,71.15167194891373,47.86227040932249,Probe
50273,55559,17,65.84806141317901,16,32.36104220661159,1957,0,51,5,0,0,0,336.694340761146,54.64798759033117,18.883039321995682,Probe
57936,40813,17,58.51161225256282,20,39.71201814382266,1939,0,58,5,0,0,0,325.50536873946885,52.29403614669909,32.628845835075246,Probe
61108,36903,6,68.49386588736883,27,2.7378196570661446,2006,0,50,4,0,0,0,280.48519083725034,52.05765772663608,17.17642480734718,Probe
51986,35180,6,10.327671198045856,17,39.586281294862175,838,2,50,10,0,0,0,641.6074864922956,62.65665813363537,38.40852988833645,Probe
14827,53132,17,15.514912768538224,14,11.534719277036316,2018,2,48,12,0,0,0,704.8840585926368,-10.366691291889133,22.895463898232304,Probe
30914,24194,17,75.44750195690584,13,18.62797186687607,893,1,41,11,0,0,0,519.9377062500236,60.41714960602142,10.352806260304881,Probe
6686,59407,17,21.74259883602371,22,9.239982582233912,1467,0,56,7,0,0,1,539.6523798500656,40.25385643785004,10.52904355920177,Probe
6261,23666,17,13.842102892577877,21,2.587038689966712,677,1,47,9,0,0,0,591.9648885760301,49.90336662255236,25.03438879892506,Probe
11453,26302,17,86.04046275527438,22,13.270952510966158,1593,0,54,18,0,0,0,730.483778653227,37.41157382028061,44.1379845325974,Probe
7683,47011,17,84.42609547798261,21,14.903547674478853,1561,1,54,6,0,0,0,182.46240630483555,59.23223542287643,35.78028905445236,Probe
7596,6718,6,45.03907907426214,29,2.0313998430057225,697,0,35,8,0,0,0,399.91878759839005,54.80783370412287,4.1746281186793155,Probe
1718,34396,17,15.418344928488779,26,14.509296349562474,661,0,49,5,0,0,0,495.37887197590925,71.68367845139471,61.14608600033253,Probe
33594,57073,6,87.91870080652154,19,16.337814399539283,1188,2,58,13,0,0,1,444.27661327050447,63.167839548237794,20.626972795483578,Probe
3502,6631,17,73.77477246780761,20,1.0147087360043645,671,0,52,9,1,0,0,574.3508585551691,80.0288793879333,17.371343000520334,Probe
18406,28744,6,53.93332329836787,28,7.534621743397256,1480,0,56,12,0,0,0,821.3898640604586,23.356400528421013,20.065388475036013,Probe
39399,22709,17,13.156656230306737,14,15.237296769337542,663,1,51,11,0,0,0,677.3217616708093,31.033828908759695,47.37284713704094,Probe
40009,29814,17,62.24786375395983,22,39.33730184212948,1498,3,57,13,0,0,0,391.7383999074336,70.33752887830147,23.430461362306353,Probe
54619,41122,17,42.353140480429474,13,8.281952028605746,591,0,40,11,0,0,0,800.2175496245466,61.68756192343733,28.303424101405334,Probe
35813,64679,6,66.23287408607571,20,3.547264662429584,1603,0,48,6,0,0,0,956.9612952829254,-16.651306637627044,24.34009823795322,Probe
2474,62497,17,69.18953806082733,18,11.578396090164018,861,0,44,10,0,0,0,412.04780400490347,28.160879944596555,26.31570711098042,Probe
44736,49915,6,18.6346909892424,16,1.348143973231736,1411,1,42,17,0,0,0,705.4469501614572,61.07850189767549,30.108003984871374,Probe
23137,55853,17,60.43778927092887,23,0.6171242883335546,1805,0,47,14,0,0,0,767.0912511781728,-27.586345895292425,15.160725128388325,Probe
22894,61500,17,86.66271144907955,12,5.533961562206647,1320,1,49,13,0,0,0,174.967176623513,31.764502734853398,33.91717435466569,Probe
50707,6687,6,54.2914909277762,16,32.199858829705285,1195,1,60,9,0,0,0,498.4129178512735,63.96928158569021,20.483931167075593,Probe
30030,3428,6,53.77351290205753,24,3.8860846288978927,1545,2,52,11,0,0,0,800.4937011383143,-3.688154268650436,5.65490828247923,Probe
8114,37853,17,68.54662964736606,17,0.4500424240313446,969,4,60,14,0,0,0,510.95773909458063,74.34460690743106,41.290264533555415,Probe
41963,25453,17,35.25471651650351,22,15.315126048767349,1544,1,52,8,0,0,0,312.4130170155199,66.22820786551708,20.732602612304657,Probe
34022,42256,17,102.14777290987634,21,42.120716133522826,763,2,44,6,0,0,0,233.54815471042042,97.00033864115522,18.786866254249652,Probe
61181,31378,17,47.01392608811656,27,9.41976675264965,1408,1,38,7,0,0,0,1022.3382574897488,72.03559069624765,49.487565819962256,Probe
41482,22122,6,55.54222374867034,16,14.38396177313013,1398,0,46,13,0,0,0,582.8475798744546,52.23365610283947,11.134067948622594,Probe
65205,4805,6,83.0363034094031,22,69.442892388717,1399,0,43,11,0,0,0,484.7625606326207,53.62687228625963,38.123508269982935,Probe
11427,5409,6,89.14404958381905,20,13.687383300992671,1425,2,70,7,0,0,0,455.01672302340955,91.11816084582956,22.99358320800758,Probe
37744,14321,17,54.31312644228971,23,48.76017751792007,675,2,38,7,0,0,1,427.7837593030249,41.43115777881542,29.99425141698173,Probe
50876,43533,17,46.051780875496846,21,3.7384294976512633,1361,3,46,10,0,0,0,473.0497917327927,91.3522981799888,10.254358094988994,Probe
51471,28919,17,76.66124116929454,21,38.09755555466968,764,0,64,9,0,0,0,581.7325294994411,39.04567616214756,33.75318460842037,Probe
34713,21826,6,47.52442874860764,18,2.1278323932126066,705,2,38,8,0,0,0,501.3337576426134,46.77167695390046,13.44616293907713,Probe
48510,24817,6,66.97589784236425,23,9.503848579980039,1710,2,43,9,0,0,0,348.97003868409973,0.2148204954269346,27.644297624681602,Probe
28527,40039,17,48.64742037178766,17,12.35702550063581,1568,0,42,6,0,0,0,524.7502491796963,89.46352731392145,2.0894728880680233,Probe
49076,28792,17,59.20106721870248,22,19.745636286793506,1840,1,54,5,1,0,0,505.0305053626577,57.33276454059206,1.6812886909719253,Probe
44531,24773,17,88.38927902510132,33,10.051755576351535,1567,0,47,11,0,0,0,269.7230416861449,55.9937117724771,36.29681870427875,Probe
32470,38626,17,93.00056272446072,18,8.739600455101128,653,1,58,9,0,0,1,337.52235134310115,-0.2995865927557375,3.6633829896536447,Probe
11744,3556,6,106.62504042493882,21,33.9174636952884,1393,0,46,12,0,0,0,889.523271921358,73.74094561305851,1.1108475930028376,Probe
25892,43917,17,93.58864663613961,16,0.6428511843695698,648,0,51,9,0,0,0,511.17072477279726,33.55028346338294,5.855608464736854,Probe
25156,13706,6,71.11757049640529,19,46.38538764104674,1908,1,48,11,0,0,0,263.96341315935183,43.194725427063055,23.463862182304183,Probe
45221,39981,17,74.2747368882628,17,13.329517712672343,677,1,46,4,0,0,0,932.8359174334257,42.16050307770207,33.183266639525506,Probe
25858,37368,6,53.44160789318681,27,26.728265793718986,1483,1,50,11,0,0,0,502.799932499739,48.4166841491892,28.504005621063932,Probe
12064,21998,17,19.270429769518778,18,30.947033042984266,1185,1,46,11,0,0,0,657.8721002293742,95.5393300384051,16.963525779105435,Probe
35923,5363,17,10.828485684619004,19,5.807655264411064,724,1,43,13,0,0,0,445.33181966978066,93.54115215134496,26.95200522837723,Probe
34522,12801,6,83.18395402505215,27,0.9372393570487664,1895,0,56,4,0,0,0,446.9738075314182,38.91969006429689,-0.25604063531211807,Probe
27635,59864,6,51.14335856174647,26,26.032827930231548,1474,1,44,11,0,0,0,618.940166126813,57.124734673984165,26.456297966420287,Probe
24533,20427,17,115.20249130548507,13,47.226799750643835,1975,2,52,13,0,0,0,695.7100892499693,49.540347974583106,36.573427771812035,Probe
28430,43804,6,38.205936550149666,14,10.088978992115523,640,0,50,10,0,0,0,604.778512224095,89.64018421439704,23.570778471625765,Probe
29866,9453,6,49.92747687643753,13,5.935888873683886,976,3,53,10,0,0,0,348.1769551970026,-9.458734286466395,20.796408275055352,Probe
46513,49069,6,92.40194486146612,15,8.61002348180442,1731,3,45,10,0,0,0,648.5570858657632,90.67357767320553,25.86197103057292,Probe
57677,7572,17,69.1219662744174,24,0.6592381054253591,747,4,42,7,0,0,0,474.5458664897021,101.02356749182283,44.81412730055551,Probe
1308,29897,17,133.47040808927935,20,39.776145795167864,1016,1,44,8,0,0,0,580.9141145289873,45.693703805906225,10.63036974180548,Probe
49316,30777,17,12.333690489280293,17,23.137785904968258,1804,2,46,11,0,0,0,567.9072630650555,45.98384614403914,14.710902436807217,Probe
5923,28275,6,55.74901626994726,16,8.08350597146463,824,1,56,14,0,0,0,657.7850266081634,66.50427754290183,20.533012536173942,Probe
46680,1999,6,81.3741499175676,15,31.717705568073292,1740,1,46,7,0,0,0,724.0541283301027,35.08224074271101,54.755779025606124,Probe
55964,59750,6,127.91403228572707,29,0.9734990669016891,1678,1,54,6,1,0,0,638.9234216992998,52.652039930997155,45.37576081302175,Probe
23841,14486,17,108.37973937729346,20,23.240524064614213,604,0,54,13,0,0,0,515.986040905706,65.35337826310678,29.393618935272666,Probe
30900,16950,6,31.018528251601026,25,14.413287321130625,1882,2,46,14,0,0,0,320.1662476293715,33.84962208009952,33.418729910082185,Probe
49225,42793,17,65.86160351821619,15,3.8055146041946517,1899,0,55,8,0,0,0,859.7034341648719,26.630974102717715,22.69129762301352,Probe
43668,51933,6,55.22459817328933,26,38.663662735212235,1010,1,42,12,0,0,0,613.100429313719,7.306735431688288,17.5361944902135,Probe
12781,32997,6,106.07842228541827,19,55.842727351363415,1395,3,41,9,0,0,0,345.92557674201163,39.35191942541027,13.483740891487576,Probe
28326,8729,6,86.75467229501479,27,21.81354494166042,1727,0,45,14,0,0,0,262.87014619567276,117.52944842289607,23.169001842912163,Probe
14899,30473,6,92.01375721509405,20,2.6359909329812674,1495,0,39,8,0,0,0,344.51362430911206,40.49979801374043,18.310817837118794,Probe
51211,14719,6,73.1384032433097,20,13.568858080291289,1674,1,41,12,1,0,0,549.9331432694637,17.51370230280569,52.436678767110934,Probe
13043,28887,6,64.68266444218052,18,8.279755877987663,624,0,46,8,0,0,0,609.6056442373065,60.75689917577181,37.91488252999839,Probe
22758,14658,6,93.96161478251042,30,13.051712587492228,1454,0,39,7,0,0,0,536.9337627697923,95.5654472102053,15.30075682228416,Probe
52548,28158,6,86.82932440866375,21,26.21105122679913,515,0,46,6,1,0,0,581.304544732004,96.20418585592533,36.96813541141147,Probe
46761,61428,17,41.853115840229684,19,7.975773852395738,1522,0,55,6,0,0,0,758.0906079693785,69.74289058431144,22.094180851063925,Probe
25962,7809,17,83.58705181969816,19,25.770010852702068,2008,0,48,9,0,0,0,490.8379356570866,59.80068339096764,25.755085174370283,Probe
60493,38663,17,79.22727409524005,23,16.553127246761644,1359,1,54,11,0,0,0,377.2206870517092,32.59617204733052,30.817816520468938,Probe
58915,16155,17,43.73212306832383,25,37.08906170832454,1417,0,30,11,0,0,0,493.32015777088384,52.92072781289427,43.921477490492634,Probe
31247,9068,6,46.71518113744649,12,16.148858504201502,1005,3,46,19,0,0,0,620.5267589553434,124.51946871751247,18.036897615999194,Probe
57595,30354,6,72.12267099485844,16,21.372868326501177,806,1,63,11,0,0,0,489.3753253874856,101.67214302177166,35.19541974195914,Probe
20806,9497,17,82.89005056220441,21,3.765616062496336,1311,0,42,6,0,0,0,429.6095926626218,57.637662602790435,29.657979612565605,Probe
48056,34438,17,70.15734736422453,11,20.214615317150777,669,1,56,8,1,0,0,513.4820355556167,13.504564208364712,11.5080980473552,Probe
29551,32534,17,35.47503211160914,26,14.074364930845276,1609,1,54,6,0,0,0,-106.17798524494356,23.815955767670143,21.70753647578051,Probe
51943,39320,17,59.84870189393474,13,0.3223875426056568,1906,3,57,6,0,0,0,445.81863238868146,52.60740769050713,24.08367323904872,Probe
21888,15455,17,116.65726228016716,20,3.9060062132929945,965,0,46,14,0,0,0,350.3207895389998,45.23897652836102,15.69769617260932,Probe
11598,62255,17,50.472558021859776,23,25.51204225747159,1612,0,52,11,0,0,1,318.5286384363766,24.803244398088008,17.775263545133726,Probe
46391,27450,17,50.408818082928406,17,21.55181594719846,1650,1,42,13,0,0,0,559.5058321728542,68.86469226922407,9.669187395932255,Probe
13458,48262,6,41.970885951665444,13,4.1300133963464445,1409,0,53,9,0,0,0,511.95105214530247,90.04781344362962,23.22648814095119,Probe
60144,51467,17,52.498900365856244,25,28.739474654304264,921,1,52,12,0,0,0,461.21464589384874,69.6161436015725,14.94136386800293,Probe
23139,34480,17,29.972271826257007,13,8.261139487597514,1391,0,50,14,0,0,0,500.4539704341891,74.74204907877034,37.20481588376909,Probe
57865,39932,6,-0.8705810544547887,11,3.1466742557521643,1127,0,38,10,0,0,0,488.7192079204913,82.47531189630915,37.28425700543693,Probe
52967,40697,6,16.79580090701046,16,5.316219628111565,1682,2,52,10,0,0,0,524.9294310768724,70.2545908457191,41.93545839075429,Probe
4954,62875,17,105.06353912078902,24,78.96886918414182,1707,2,50,18,0,0,0,326.3392931479237,55.98878116756283,40.27300833790198,Probe
41521,62983,17,47.76456785804244,21,24.387626034821583,966,2,61,12,0,0,0,615.2658763396767,52.30786919533164,11.23628014178708,Probe
28233,267,6,63.898208330373784,22,18.8884772677822,1027,2,58,8,0,0,0,617.2463233489243,62.26179122832704,31.811559726179475,Probe
64428,59653,17,5.702429178677193,28,9.059601967337427,1140,0,57,3,0,0,0,637.1653529137755,52.440970110771445,23.124535106901238,Probe
28684,43897,6,67.69308083164084,12,30.72115807638439,1159,3,43,6,0,0,0,438.1124292597992,69.79394017145106,28.81511505717278,Probe
57123,55266,17,45.12347321510231,20,2.2796210782495985,1277,1,61,9,0,0,0,517.8214702895548,138.7656907870683,23.884669874813056,Probe
31000,36146,17,50.62516749172358,18,25.93508635210131,1031,0,63,10,0,0,0,455.5763789593292,51.533956261235986,15.661380262676978,Probe
15716,57295,6,56.457865464367345,22,12.324332606623928,1437,0,48,8,0,1,1,537.7183495329936,50.46872312162501,43.60179847277,Probe
16926,62397,17,32.443604602917986,25,5.553912201397457,1770,2,58,8,0,0,0,768.887231375271,58.67275244272942,6.029938309139283,Probe
45950,51430,17,35.39271172091439,21,9.713270455359591,850,0,38,9,0,0,0,733.4059045981184,76.35175139765283,33.913082703839905,Probe
51016,6964,17,-15.802606584994237,23,19.830197030274228,1108,0,40,10,0,0,0,536.4852733925142,59.62702148671576,40.97965155140864,Probe
34011,47929,17,136.69031717987656,18,7.479495290773337,1851,1,64,14,0,0,0,723.1922742476817,38.68112328454774,16.473528744487297,Probe
4534,26258,17,74.79325325628461,18,1.4707375240323413,1695,1,39,13,1,0,0,424.8522568590041,31.276291979009912,30.75122554469452,Probe
51968,19233,6,42.82403995995324,19,39.5320688441003,1379,0,58,9,0,0,0,538.8038844499488,63.788469729144055,17.82903718633385,Probe
14282,34364,17,40.662220883856264,19,39.103446007941216,1905,0,43,5,0,0,0,515.1614944226933,44.64627403539234,10.936088924083485,Probe
37632,14938,6,97.28125812788447,15,22.260180463231237,1561,4,36,9,0,0,0,443.62192065024607,18.367902207825537,32.59673840949103,Probe
47864,39402,6,93.30572733983507,23,4.4011462941935475,1151,1,52,13,0,0,1,586.4880369075595,11.361682226879537,33.588880971711866,Probe
15084,62286,6,57.49973757956441,17,4.009431907005093,521,3,50,9,0,0,0,591.0850009771139,37.78724261618449,39.85025346979192,Probe
